year,source,station_code,station_name,state,Temperature_C,Dissolved_Oxygen_mg_l,pH,BOD_mg_l,Nitrate_mg_l,TDS_mg_l,Fluoride_mg_l
2023,nwmp_pdf,,RIVER GOMTI AT NEEMSAR D/S,UTTAR PRADESH,2100.0,5.8,7.7,2.3,0.58,,
2023,nwmp_pdf,,RIVER GOMTI AT BHATPUR U/S,UTTAR PRADESH,2000.0,5.6,7.7,2.4,1.1,,
2023,nwmp_pdf,,RIVER GOMTI AT BHATPUR D/S,UTTAR PRADESH,2800.0,4.7,7.6,2.7,1.2,,
2023,nwmp_pdf,,RIVER GOMTI AT GAUGHAT U/S,UTTAR PRADESH,4700.0,4.2,7.4,2.9,0.62,,
2023,nwmp_pdf,,RIVER GOMTI AT GAUGHAT D/S,UTTAR PRADESH,5400.0,3.9,7.3,3.1,0.62,,
2023,nwmp_pdf,,RIVER GOMTI AT MOHMEAK U/S,UTTAR PRADESH,61000.0,1.2,7.2,7.0,0.84,,
2023,nwmp_pdf,,RIVER GOMTI AT MOHMEAK D/S,UTTAR PRADESH,68000.0,0.9,7.2,7.6,0.85,,
2023,nwmp_pdf,,RIVER GOMTI AT PIPRAGHAT U/S,UTTAR PRADESH,94000.0,1.1,7.1,9.8,0.3,,
2023,nwmp_pdf,,RIVER GOMTI AT PIPRAGHAT D/S,UTTAR PRADESH,110000.0,0.9,7.0,10.5,0.3,,
2023,nwmp_pdf,,RIVER GOMTI AT GANGAGANJ U/S,UTTAR PRADESH,23000.0,2.9,7.3,5.5,1.28,,
2023,nwmp_pdf,,RIVER GOMTI AT GANGAGANJ D/S,UTTAR PRADESH,21000.0,3.2,7.3,5.6,1.29,,
2023,nwmp_pdf,,RIVER GOMTI AT SULTANPUR U/S,UTTAR PRADESH,4700.0,5.7,7.9,4.0,0.0,,
2023,nwmp_pdf,,RIVER GOMTI AT SULTANPUR D/S,UTTAR PRADESH,2.0,5.3,8.0,4.2,0.82,,
2023,nwmp_pdf,,RIVER GOMTI AT JAUNPUR U/S,UTTAR PRADESH,430.0,7.4,8.0,2.4,0.52,,
2023,nwmp_pdf,,"RIVER GHAGHRA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,18000.0,7.8,7.8,3.4,0.0,,
2023,nwmp_pdf,,"RIVER TONS AT CHAKGHAT, M.P.",MADHYA PRADESH,2.0,6.7,7.6,1.5,0.45,,
2023,nwmp_pdf,1144,"RIVER TONS AT MADHAVGARH, M.P.",MADHYA PRADESH,70.0,,,1.7,0.0,,
2023,nwmp_pdf,3328,"RIVER TONS AT MADHAVGARH, NEAR PHED W/S INTAKE POINT, SATNA",MADHYA PRADESH,44.0,,,1.8,0.0,,
2023,nwmp_pdf,3853,"RIVER TONS AT BASAMAN MAMA TEMPLE, NEAR PURWA FALL, TEHSIL- SEMARIYA, DIST- REWA",MADHYA PRADESH,41.0,,,1.4,0.43,,
2023,nwmp_pdf,4609,"RIVER TONS AT M.P-U.P BOUNDARY, BEFORE MIXING RIVER BELAN CHAKGHAT REWA",MADHYA PRADESH,43.0,,,1.2,0.32,,
2023,nwmp_pdf,2120,"RIVER KALIASOT NEAR ROAD BRIDGE, MANDIDEEP",MADHYA PRADESH,120.0,,,2.2,3.48,,
2023,nwmp_pdf,2142,"River KALISINDH NEAR ROAD BRIDGE SARANGPUR, RAJGARH",MADHYA PRADESH,220.0,,,1.0,1.24,,
2023,nwmp_pdf,,RIVER GANDAK GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUMARIA GHAT),BIHAR,7000.0,7.1,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANDAK AT REWAGHAT, MUZAFFARPUR",BIHAR,3300.0,6.6,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANDAK AT ROAD BRIDGE, U/S HAJIPUR, VAISHALI (BORDER OF SARAN & VAISHALI)",BIHAR,2700.0,7.1,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANDAK AT KONHARA GHAT, OPPOSITE HARIHARNATH MANDIR,SONEPUR",BIHAR,3300.0,7.1,7.2,1.1,0.3,,
2023,nwmp_pdf,,RIVER GANDAK AT SONEPUR NEAR HARIHARNATH TEMPLE,BIHAR,4600.0,6.6,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR",BIHAR,3300.0,6.5,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BURHI GANDAK NEAR MAGARDAHI GHAT AT SAMASTIPUR ROAD BRIDGE, SAMASTIPUR",BIHAR,4900.0,6.5,7.2,1.0,0.3,,
2023,nwmp_pdf,,RIVER BURHI GANDAK U/S ROAD BRIDGE NH NEAR ZERO MILE MUZAFFARPUR,BIHAR,2300.0,6.8,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BURHI GANDAK AT KHAGARIA ROAD BRIDGE BEFORE CONFLUENCE WITH GANGA , KHAGARIA",BIHAR,7900.0,6.8,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BURHI GANDAK AT LAL BAGLA GHAT, MOTIHARI DHAKA ROAD, EAST CHAMPARAN",BIHAR,4600.0,6.2,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BURHI GANDAK AT BARACHAKIA, EAST CHAMPARAN",BIHAR,3300.0,7.0,7.5,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT KOILWAR, NEAR MANDIR, BHOJPUR",BIHAR,790.0,7.9,7.0,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT BAHIYARA, BHOJPUR",BIHAR,490.0,7.6,7.2,1.0,0.3,,
2023,nwmp_pdf,,RIVER SONE AT ARWAL NEAR BALUGHAT (SAHAR),BIHAR,230.0,7.5,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT NASIRIGANJ DAM, ROHTAS",BIHAR,2300.0,7.5,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT ROAD BRIDGE-DEHRI-ON-SONE, ROHTAS",BIHAR,1700.0,7.5,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT INDRAPURI DAM, DEHRI ON SONE, ROHTAS",BIHAR,2300.0,7.6,7.5,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT WATER INTAKE POINT BHARTIYA RAIL BIJALI CO. LTD (BRBCL) NAVINAGAR, AURANGABAD",BIHAR,2300.0,7.5,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT BANJARI NEAR BANJARI NEAR SUN TEMPLE KALYANPUR, ROHTAS",BIHAR,1300.0,7.0,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONE AT ROAD BRIDGE CHOPAN,DIST- SONEBHADRA (U.P.)",UTTAR PRADESH,2.0,7.0,7.3,1.0,0.32,,
2023,nwmp_pdf,,"RIVER SONE UPSTREAM TOWARDS DEORA, DIST- SINGRAULI (M. P.)",MADHYA PRADESH,2.0,7.4,7.3,1.0,0.32,,
2023,nwmp_pdf,,"RIVER RIVER SONE AT VILLAGE- KHAIRPUR,(KUDHERI) M.P- U.P.BOUNDARY, DISTT SIDHI",MADHYA PRADESH,2.0,7.0,7.7,1.3,0.5,,
2023,nwmp_pdf,,"RIVER SONE AT CHITAWAL NEAR ROAD BRIDGE CHITRANGI, DIST SINGROULI",MADHYA PRADESH,50.0,5.8,7.5,1.6,0.0,,
2023,nwmp_pdf,,"RIVER SONE NEAR BHANVARSEN ROAD BRIDGE AFTER CONFLUENCE OF BANAS RIVER, DIST SIDHI",MADHYA PRADESH,2.0,7.3,7.7,1.2,0.44,,
2023,nwmp_pdf,,"RIVER SONE AT CHURHAT,DISTT.SIDHI",MADHYA PRADESH,2.0,7.0,7.8,1.0,0.45,,
2023,nwmp_pdf,,"BANSAGAR CANAL AT SON RIVER, WATER SAMPLE AT BAGHWAR VILLAGE, NEAR TOL PLAZA, DIST SIDHI",MADHYA PRADESH,2.0,7.1,7.6,1.1,0.37,,
2023,nwmp_pdf,,"RIVER SONE AT DEVLOAD OUT LET OF BANSAGAR DAM, M.P",MADHYA PRADESH,2.0,6.7,7.2,1.0,0.32,,
2023,nwmp_pdf,,"RIVER SONE AT AMLAI, M.P.",MADHYA PRADESH,2.0,6.6,7.0,1.0,0.32,,
2023,nwmp_pdf,,"RIVER SONE AT JARWAHI NEAR ROAD BRIDGE, SHAHDOL",MADHYA PRADESH,2.0,6.7,7.2,1.0,0.32,,
2023,nwmp_pdf,,"RIVER SONE AT BHATURAGHAT NEAR ROAD BRIDGE, AMLAI",MADHYA PRADESH,2.0,6.6,6.9,1.2,0.38,,
2023,nwmp_pdf,,"RIVER SONE AT CHACHAI, M.P.",MADHYA PRADESH,2.0,6.7,7.3,1.0,0.32,,
2023,nwmp_pdf,,"RIVER SONE AT ORIGIN AMARKANTAK, M.P",MADHYA PRADESH,2.0,6.6,6.5,1.0,0.32,,
2023,nwmp_pdf,,"RIVER DAMODAR AT DISHERGARH VILL.(NR.BIHAR- WEST BENGAL BORDER) , BURDWAN,WEST BENGAL",WEST BENGAL,14.0,7.6,6.7,1.9,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL AT DHENNA VILLAGE, BURDWAN,WEST BENGAL",WEST BENGAL,17.0,7.6,7.1,2.0,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT NARAINPUR AFTER CONFL. OF NUNIA NALLAH, BURDWAN,WEST BENGAL",WEST BENGAL,17.0,7.6,6.8,2.1,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR NEAR MUJHER MANA VILLAGE AFTER CONF. OF TAMLA NALLAH, BURDWAN,WEST BENGAL",WEST BENGAL,17.0,6.7,6.9,2.2,0.3,,
2023,nwmp_pdf,,RIVER DAMODAR D/S BHAIRABI AT RAJRAPPA,JHARKHAND,26.0,7.4,7.2,1.5,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR AT RAMGARH ROAD BRIDGE,JHARKHAND,26.5,7.3,7.2,1.5,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR AT PHUSRO ROAD BRIDGE,JHARKHAND,16.0,7.4,7.4,1.0,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR U/S JAMADOBA WATER WORKS,JHARKHAND,19.0,7.3,7.4,1.1,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR AT DOMGARH WATER WORKS D/S SINDRI,JHARKHAND,20.0,7.4,7.4,1.0,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR AT PANCHET DAM,JHARKHAND,18.0,7.5,7.3,1.0,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR NEAR TELMUCHO BRIDGE,JHARKHAND,16.4,6.9,7.4,1.2,0.0,,
2023,nwmp_pdf,,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",JHARKHAND,19.0,7.4,7.5,1.1,0.0,,
2023,nwmp_pdf,,"RIVER DAMODAR AT CONFLUENCE OF BOKARO & DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",JHARKHAND,18.6,7.2,7.2,1.2,0.0,,
2023,nwmp_pdf,,"RIVER DAMODAR NEAR BERMO RAILWAY STATION, BOKARO",JHARKHAND,17.5,7.0,7.2,1.2,0.0,,
2023,nwmp_pdf,,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO- DAKRA, RANCHI",JHARKHAND,14.0,7.1,6.6,1.8,0.0,,
2023,nwmp_pdf,,RIVER DAMODAR AT SINDRI,JHARKHAND,45.0,5.2,7.3,1.0,0.32,,
2023,nwmp_pdf,,RIVER DAMODAR AT DISHERGARH (WEST BENGAL),WEST BENGAL,2.0,6.3,7.0,1.0,0.32,,
2023,nwmp_pdf,,"RIVER DAMODAR AT ANDAL U/S, BURDWAN",WEST BENGAL,17.0,7.5,7.2,2.1,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT ANDAL D/S, BURDWAN",WEST BENGAL,17.0,7.6,7.4,2.3,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT ASANSOL U/S, BURDWAN",WEST BENGAL,14.0,7.6,7.1,1.7,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT DURGAPUR U/S, BURDWAN",WEST BENGAL,17.0,7.6,7.5,2.3,0.3,,
2023,nwmp_pdf,,"RIVER DAMODAR AT RANIGANJ D/S, BURDWAN",WEST BENGAL,14.0,7.5,7.4,2.1,0.3,,
2023,nwmp_pdf,,"RIVER RUPNARAYAN BEFORE CONFL. TO GANGA NEAR GEONKHALI,MEDINIPOREÂ€, WEST BENGAL",WEST BENGAL,92.0,5.1,7.5,1.0,0.3,,
2023,nwmp_pdf,,RIVER BALASON AT KHAPRAIL MORE,WEST BENGAL,14.0,5.3,6.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER BRAHMAPUTRA AT PANDU, ASSAM",ASSAM,150.0,6.1,6.7,2.0,0.6,,
2023,nwmp_pdf,,"RIVER GABHARU NEAR BRIDGE AT NH-52, NEAR TUMIUKI, SONITPUR",ASSAM,120.0,5.0,6.8,2.1,0.7,,
2023,nwmp_pdf,,"RIVER JIA BHARALI AT BISWANATH CHARALI, SONITPUR",ASSAM,120.0,6.8,7.0,2.0,0.7,,
2023,nwmp_pdf,,RIVER KALIPAI AT RYMBAI,MEGHALAYA,2.0,4.2,2.7,1.2,0.32,,
2023,nwmp_pdf,,"RIVER SONAI AT SONAI, ASSAM",ASSAM,210.0,5.0,7.2,2.2,0.7,,
2023,nwmp_pdf,,"RIVER NARMADA AT PANCHWATIGHAT, BEFORE MIXING WITH BAWANGANGA RIVER, JABALPUR",MADHYA PRADESH,11.0,7.2,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER NARMADA AT SARSWATIGHAT, AFTER MIXING WITH BAWANGANGA RIVER, JABALPUR",MADHYA PRADESH,14.0,6.7,7.4,1.4,0.1,,
2023,nwmp_pdf,,"RIVER WAINGANGA RIVER NEAR VILL. BUDUNDA MALANJKHAND, DISTT BALAGHAT",MADHYA PRADESH,11.0,7.2,7.2,1.0,0.25,,
2023,nwmp_pdf,,RIVER MAHANADI (AFTER CONFL. WITH R. ONG ) AT SONEPUR U/S,ODISHA,2.0,7.3,7.2,1.1,0.32,,
2023,nwmp_pdf,,RIVER MAHANADI (AFTER CONFL. WITH R. TEL) AT SONEPUR D/S,ODISHA,2.0,6.2,7.3,1.3,0.32,,
2023,nwmp_pdf,,"RIVER DHAMRA, KALIBHANJADIA",ODISHA,130.0,4.5,7.1,1.2,0.32,,
2023,nwmp_pdf,,"RIVER DHAMRA, KALIBHANJADIA",ODISHA,130.0,4.5,7.1,1.2,0.32,,
2023,nwmp_pdf,,RIVER BRAHMANI AT KABATABANDHA (BEFORE IMPACT OF INDUSTRIAL ACTIVITY IN KALINGANAGAR AREA),ODISHA,330.0,6.0,6.6,1.1,0.32,,
2023,nwmp_pdf,,"RIVER GODAVARI AT U/S OF GANGAPUR DAM, VILLAGE- GANGAPUR,TALUKA- NASHIK, DISTRICT- NASHIK.",MAHARASHTRA,2.0,5.9,7.1,2.8,0.3,,
2023,nwmp_pdf,,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",MAHARASHTRA,2.0,4.4,7.9,3.0,0.3,,
2023,nwmp_pdf,,"RIVER INDRAVATI NELSONNAR,A/C OF DANTEWADA",CHHATTISGARH,22.0,7.6,7.4,1.8,0.0,,
2023,nwmp_pdf,,"RIVER PENGANGA AT MEHKAR -BULDANA ROAD BRIDGE, VILLAGE-MEHKAR, TALUKA-MEHKAR,DISTRICT- AKOLA.",MAHARASHTRA,2.0,5.2,7.8,3.0,0.32,,
2023,nwmp_pdf,,"RIVER PENGANGA D/S OF ISAPUR DAM, VILLAGE- ISAPUR,TALUKA- PUSAD, DISTRICT- YAVATMAL.",MAHARASHTRA,2.0,5.6,7.7,3.2,0.3,,
2023,nwmp_pdf,,"RIVER PENGANGA NEAR WATER SUPPLY SCHEME OF UMARKHED M.C., VILLAGE. BELKHED, TALUKA. UMARKHED, DISTRICT. YAVATMAL.",MAHARASHTRA,2.0,5.7,7.8,3.0,0.3,,
2023,nwmp_pdf,,"RIVER RIVER WAINGANGA AT CHHAPARA , SEONI, NEAR WSS INTAKE POINT",MADHYA PRADESH,23.0,6.9,7.2,1.2,0.19,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT CHHAPARA, NEAR ROAD BRIDGE AFTER MIXING MOTI & CHAMARIYA NALLA, JABALPUR",MADHYA PRADESH,39.0,5.4,7.1,1.6,0.23,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT BALAGHAT, M.P.",MADHYA PRADESH,15.0,7.2,7.2,1.6,0.03,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT BAPERA, BHANDARA, (MAHARASHTRA)",MAHARASHTRA,2.0,6.0,8.6,3.0,0.68,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT U/S OF ELLORA PAPER MILLS, VILLAGE. TUMSAR, TALUKA. TUMSAR, DISTRICT. BHANDARA.",MAHARASHTRA,2.0,6.0,7.7,3.0,0.3,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT D/S OF ELLORA PAPER MILLS, VILLAGE. TUMSAR, TALUKA. TUMSAR, DISTRICT. BHANDARA.",MAHARASHTRA,2.0,5.5,7.8,3.0,0.3,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT U/S OF GAURAV PAPER MILLS, NEAR JACKWELL, VILLAGE. BRAMHPURI, TALUKA. CHANDRAPUR, DISTRICT. CHANDRAPUR.",MAHARASHTRA,2.0,5.7,7.9,3.0,0.3,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT D/S OF GAURAV PAPER MILLS, NEAR JACKWELL VILLAGE. BRAMHPURI, TALUKA. CHANDRAPUR, DISTRICT. CHANDRAPUR.",MAHARASHTRA,2.0,5.5,7.8,3.2,0.3,,
2023,nwmp_pdf,,"RIVER WAINGANGA AFTER CONFLUENCE WITH KANHAN RIVER, VILLAGE- AMBHORA,TALUKA- KUHI, DISTRICT- NAGPUR.",MAHARASHTRA,2.0,3.9,7.6,3.1,0.3,,
2023,nwmp_pdf,,"RIVER WAINGANGA AT ASHTI, VILLAGE. ASHTI, TALUKA. GONDPIPRI, DISTRICT.CHANDRAPUR.",MAHARASHTRA,2.0,2.5,7.9,3.2,0.3,,
2023,nwmp_pdf,,"RIVER WARDHA AT CONFLUENCE POINT OF PENGANGA & WARDHA. VILLAGE. JUGAD, TALUKA. WANI, DISTRICT. YAVATMAL.",MAHARASHTRA,2.0,5.3,7.8,3.0,0.3,,
2023,nwmp_pdf,,RIVER KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,220.0,6.3,6.3,1.0,5.61,,
2023,nwmp_pdf,,"RIVER BHIMA AT TAKLI NEAR KARNATAKA BORDER, VILLAGE- TAKALI, TALUKA- SOUTH SOLAPUR, DISTRICT- SOLAPUR.",MAHARASHTRA,2.0,4.4,7.8,2.5,0.3,,
2023,nwmp_pdf,,RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA,1600.0,6.0,7.4,3.0,0.48,,
2023,nwmp_pdf,,RIVER BHIMA AT GANGAPUR (BANGALORE),KARNATAKA,4900.0,7.1,8.1,4.0,0.0,,
2023,nwmp_pdf,,"RIVER MULA AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM, VILLAGE- BOPODI,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,7.0,3.4,7.0,5.4,0.3,,
2023,nwmp_pdf,,"RIVER PANCHAGANGA AT U/S OF KOLHAPUR TOWN NEAR BALINGA PUMPING STATION, VILLAGE-BALINGA, TALUKA- KARVIR, DISTRICT- KOLHAPUR.",MAHARASHTRA,2.0,5.3,7.4,1.8,0.39,,
2023,nwmp_pdf,,"RIVER PANCHAGANGA AT D/S OF KOLHAPUR TOWN AT GANDHI NAGAR NEAR NH.4 BRIDGE AND MIDC, VILLAGE. UCHEGAON, TALUKA. KOLHAPUR, DISTRICT. KOLHAPUR.",MAHARASHTRA,2.0,5.6,7.4,1.8,0.36,,
2023,nwmp_pdf,,"RIVER PANCHAGANGA AT ICHALKARANJI NEAR MIDC INTAKE WELL. VILLAGE. SHIRADHWAD (ICHALKARANJI GHAT), TALUKA.HATKANANGALE, DISTRICT. KOLHAPUR.",MAHARASHTRA,2.0,5.6,7.3,1.8,0.82,,
2023,nwmp_pdf,,"RIVER PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE WELL, VILLAGE- SHIROL, TALUKA- SHIROL, DISTRICT- KOLHAPUR.",MAHARASHTRA,2.0,5.4,7.6,1.8,0.66,,
2023,nwmp_pdf,,RIVER TUNGABHADRA AT D/S OF GANGAWATHI,KARNATAKA,1600.0,7.1,7.3,2.0,0.3,,
2023,nwmp_pdf,,"RIVER TUNGABHADRA, UPSTREAM OF KURNOOL TOWN BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER M/S RAYALASEEMA ALKALIES INDUSTRIES NEAR SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)",ANDHRA PRADESH,613.0,5.0,6.8,1.3,0.52,,
2023,nwmp_pdf,,"RIVER BHAVANI AT U/S OF KALINGARAYAN CANAL (B5), ERODE, TAMILNADU",TAMIL NADU,20.0,5.2,7.7,1.0,0.32,,
2023,nwmp_pdf,,"RIVER BHAVANI AT D/S OF KALINGARAYAN CANAL (B10), ERODE, TAMILNADU",TAMIL NADU,21.0,5.7,7.8,1.0,0.32,,
2023,nwmp_pdf,,"RIVER KALINDI AT BAVALI, WAYANAD",KERALA,2.0,6.2,6.5,1.0,0.3,,
2023,nwmp_pdf,,"RIVER SONO AT KANAKDURGA ROAD NEAR REMUNA, HATOGOND",ODISHA,490.0,3.2,6.9,1.1,0.32,,
2024,nwmp_pdf,1536,GROUND WATER FROM NEAR BPMS H.S. SCHOOL SONARI TOWN DIST CHARAIDEO,ASSAM,1.8,,7.0,1.7,0.9,232.0,0.26
2024,nwmp_pdf,1832,"TAP WATER IN CAMPUS OF KALI ASTHAN, BISHANPUR, BEGUSARAI",BIHAR,1.8,,6.91,1.0,0.3,460.0,0.51
2024,nwmp_pdf,3145,"GROUND WATER NEAR MUFFASIL THANA MORE,DEHRI ON SONE",BIHAR,1.8,,6.52,1.0,6.3,400.0,0.2
2024,nwmp_pdf,3150,"GROUND WATER AT MAIN ROAD NEAR KALI MANIR,MANER",BIHAR,1.8,,7.02,1.0,0.86,424.0,0.31
2024,nwmp_pdf,3229,"GIDC, DAHOD, DAHODHAND PUMP OPP. M/S STAR REDIATOR, CHAKALIYA ROAD, GIDC, DAHOD, DIST. DAHOD",GUJARAT,0.00049,,6.96,1.2,3.12,890.0,0.85
2024,nwmp_pdf,3233,"BOREWELL OF KALIAWADI GRID ROAD, NAVSARIAT - KALIYAWADI, NAVSARI CITY, TA & DI - NAVSARI, GUJARAT.",GUJARAT,0.00049,,7.48,2.4,0.33,1308.0,0.22
2024,nwmp_pdf,4422,"BORE WELL OF ITI COLLAGE OPP, M/S PALIWAL MILK AT MOTA SONELA, MODASA ROAD, TAL, LUNAVADA, DIST. MAHISAGARBORE WELL OF ITI COLLAGE, MOTASONELA, TAL. LUNAWADA, DIST. MAHISAGAR",GUJARAT,0.00049,,7.49,1.0,0.32,480.0,0.58
2024,nwmp_pdf,1993,"DUG WELL AT PANDHARPUR, VILLAGE- PANDHARPUR, TALUKA-GANGAPUR, DISTRICT - AURANGABAD.",MAHARASHTRA,0.00049,,7.6,3.2,4.24,1142.0,0.82
2024,nwmp_pdf,2201,"DUG WELL AT RANJANGAON, VILLAGE- RANJANGAON, TALUKA-GANGAPUR, DISTRICT- AURANGABAD.",MAHARASHTRA,0.00049,,8.2,3.6,5.9,1288.0,0.38
2024,nwmp_pdf,4904,"DEEP TUBE WELL AT DONGKAMON NONGMENSONG, SHILLONG",MEGHALAYA,23.0,,6.4,1.5,1.0,97.0,0.2
2024,nwmp_pdf,3992,"KALIAPANI, SUKINDA",ODISHA,1.8,,6.6,1.0,0.44,140.0,0.2
2024,nwmp_pdf,4891,"DISTRICT HEAD QUARTER HOSPITAL CAMPUS, SONEPUR",ODISHA,240.0,,7.8,1.0,2.5,412.0,0.36
2024,nwmp_pdf,4892,"NEAR GUNDICHA TEMPLE AT TENTEL GHAT, SONEPUR",ODISHA,1.8,,8.1,1.0,4.7,572.0,0.38
2024,nwmp_pdf,1707,"BORE WELL IN MODI ALKALIS & CHEMICALS, MIA, ALWAR, RAJASTHAN",RAJASTHAN,14.0,,7.54,,0.64,891.8,0.6
2024,nwmp_pdf,2976,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,40.0,,8.64,10.4,1.7,1640.0,0.8
2024,nwmp_pdf,4825,"M. KALIAPPAN, SANGILIMUNIYAPPAN KOVIL, ERIKKADU, METTUR",TAMIL NADU,37.0,,7.78,2.4,0.48,784.0,0.21
2024,nwmp_pdf,4201,TUBE WELL AT SONAMURA,TRIPURA,1.8,,5.61,1.0,0.32,58.0,0.2
2024,nwmp_pdf,1936,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,0.00049,,7.15,1.0,0.3,776.0,0.24
