State,District,Basin,Sub_Basin,Station_Name,Station_Type,Date,Month,Year,Agency_name,Latitude,Longitude,_24d,_as,_do,aldrin,alk_phen,alk_tot,b,barium,bhc,bod,bod3_27,ca,carbon_14,cd,chlf_a,cl,cn,co3,cocci,cod,cr,cu,data_gov_update_date,ddt,dieldrin,do_sat_,ec_fld,ec_gen,endos,f,fcol_mpn,fe,har_ca,har_mg,har_total,hco3,hg,k,mg,na,na_,nh3_n,ni,no2_n,no2_no3,no3_n,o_po4_p,org_n,p_tot,pah,pb,ph_fld,ph_gen,rsc,sar,secchi,sio2,sio3,so4,ss,tcol_mpn,tds,temp,toc,ts,turb,zn,_401,ag,al,colour_cod,d_o,d_o_,mn,odour_code,oxygen_18,pcb,ph,phenols,radon,se,strontium,tritium,uranium,no2__n,caco3,mgcaco3,bod
Uttar Pradesh,KAUSHAMBI,Ganga,Ganga,Shahzadpur,Surface Water,1984-09-01 08:30:00,09,1984,CWC,25.6649388889,81.4186194444,NA,NA,NA,NA,0,146.7213134766,NA,NA,NA,NA,NA,25,NA,NA,NA,20,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,230,220,NA,NA,NA,NA,NA,NA,88.3333358765,179,NA,4.8000001907,6.1999998093,10,18.7849311829,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,8.1000003815,1.1762288809,0.4639738798,62.5,14.6000003815,NA,12,NA,NA,145,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MIRZAPUR,Ganga,Ganga,Mirzapur,Surface Water,1984-09-01 08:00:00,09,1984,CWC,25.1546,82.5296,NA,NA,NA,NA,0,446,0.1400000006,NA,NA,NA,NA,16.3400001526,NA,NA,NA,71,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1000,996,NA,0.1400000006,NA,0.0099999998,NA,NA,172.0166625977,544.1199951172,NA,4.4000000954,31.4799995422,109,57.4024581909,0.0500000007,NA,0,0.0700000003,0.0700000003,NA,NA,0.001,NA,NA,8,8.470000267,5.512966156,3.6332278252,40.8499984741,12.8000001907,NA,35.5999984741,NA,NA,638,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MIRZAPUR,Ganga,Ganga,Mirzapur,Surface Water,1984-09-01 08:20:00,09,1984,CWC,25.1546,82.5296,NA,NA,NA,NA,0,100,0.001,NA,NA,NA,NA,22.3600006104,NA,NA,NA,10,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,195,189,NA,0.0500000007,NA,0.0099999998,NA,NA,75.2333374023,122,NA,5.0999999046,4.6399998665,9.8000001907,20.7493076324,0.0500000007,NA,0,0.0799999982,0.0799999982,NA,NA,0.0049999999,NA,NA,7.8000001907,8.029999733,0.502043426,0.4925998747,55.9000015259,2.2000000477,NA,8.3999996185,NA,NA,121,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Tons,Mejaroad,Surface Water,1984-09-01 08:00:00,09,1984,CWC,25.2375,82.0377777778,NA,NA,NA,NA,0,524,0.2399999946,NA,NA,NA,NA,59.3400001526,NA,NA,NA,86,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1240,1232,NA,0.2599999905,NA,NA,NA,NA,328.6000061035,639.2800292969,NA,11,43.2599983215,67,29.9927139282,NA,NA,NA,NA,0.0099999998,NA,NA,0.003,NA,NA,8,8.1899995804,3.9574916363,1.6139609814,148.3500061035,15.6999998093,NA,29,NA,NA,788,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,1984-09-01 07:00:00,09,1984,CWC,25.2994444444,81.5655555556,NA,NA,5.1199998856,NA,4.9800000191,99.5,0.5400000215,NA,NA,NA,NA,28.2000007629,NA,NA,NA,9.9399995804,NA,6,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,250,NA,0.1099999994,NA,0,NA,NA,80.6299972534,109.1900024414,NA,1.9600000381,2.4300000668,0.9200000167,2.3599998951,NA,NA,0,0,0,0.6399999857,NA,NA,NA,NA,NA,8.029999733,0.3799999952,0.0399999991,70.5,4.5999999046,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,1984-09-01 08:00:00,09,1984,CWC,25.2994444444,81.5655555556,NA,NA,5.6199998856,NA,9.9600000381,95,0.5400000215,NA,NA,NA,NA,26.6000003815,NA,NA,NA,12.0699996948,NA,12,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,235,NA,0.1099999994,NA,0,NA,NA,1129.6300048828,91.5,NA,1.9600000381,255.1499938965,0.9200000167,0.1800000072,0,NA,0,0,0,0.9900000095,NA,NA,NA,NA,NA,8.029999733,0,0.0099999998,66.5,3.2999999523,NA,0.1899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,RAMPUR,Ganga,Ramganga,Rampur,Surface Water,1984-09-01 08:00:00,09,1984,CWC,28.7866666667,78.9861111111,NA,NA,NA,NA,0,112,NA,NA,NA,NA,NA,22.2999992371,NA,NA,NA,8,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,128.8333282471,136.6399993896,NA,1.2000000477,17.5400009155,2,3.253494978,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7.8600001335,0,0.0769505128,55.75,2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,PASHCHIM CHAMPARAN,Ganga,Gandak,Triveni,Surface Water,1984-10-01 08:00:00,10,1984,CWC,27.4357083333,83.9069305556,NA,NA,NA,NA,4,132.0500030518,NA,NA,NA,NA,NA,29.2399997711,NA,NA,NA,14,NA,2.4000000954,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,248,NA,NA,NA,NA,73.0100021362,NA,123.9899978638,156.1600036621,NA,2.5,12.3800001144,10.5,15.2299995422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.1599999964,0.4099999964,NA,NA,NA,13.9899997711,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhya Pradesh,SIDHI,Ganga,Sone,Kuldah Bridge,Surface Water,1984-10-01 09:00:00,10,1984,CWC,24.4108333333,81.7041666667,NA,NA,NA,NA,0,168,0.001,NA,NA,NA,NA,34.4000015259,NA,NA,NA,17,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,315,310,NA,0.0500000007,NA,NA,NA,NA,146.2083435059,204.9600067139,NA,2,14.4499998093,8.3000001907,10.8810186386,NA,NA,NA,NA,0.0099999998,NA,NA,0.001,NA,NA,8.1000003815,8.1800003052,0.4537655115,0.2995197773,86,9.3999996185,NA,3.5,NA,NA,198,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AGRA,Ganga,Yamuna,AGRA(POIYAGHAT),Surface Water,1984-10-01 13:10:00,10,1984,CWC,27.2541666667,78.0230555556,NA,NA,10.5,NA,0,189.5,0.4300000072,NA,NA,NA,9.6000003815,37.5999984741,NA,NA,NA,110.0500030518,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,916,NA,0.2099999934,NA,0,NA,NA,197.2799987793,231.1900024414,NA,5.0799999237,24.7900009155,68.0800018311,42.2599983215,0,NA,0,0,0,1.6399999857,NA,NA,NA,NA,NA,7.3899998665,0,2.1199998856,94,6.8000001907,NA,4.2199997902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,FATEHPUR,Ganga,Yamuna,KORA-OLD,Surface Water,1984-10-01 08:00:00,10,1984,CWC,26.1061111111,80.3838888889,NA,NA,7.8000001907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,GONDA,Ganga,Ghaghra,Chandradeepghat,Surface Water,1984-10-01 08:00:00,10,1984,CWC,27.1355555556,82.5008333333,NA,NA,NA,NA,43.8239974976,372,NA,NA,NA,NA,NA,56.7599983215,NA,NA,NA,52,NA,52.7999992371,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,317.2030029297,NA,NA,NA,NA,NA,NA,251.5666656494,346.4800109863,NA,32,26.3199996948,48,26.4129772186,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.3800001144,2.4408278465,1.3207005262,141.8999938965,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,SAHIJINA,Surface Water,1984-10-01 10:30:00,10,1984,CWC,25.9447222222,80.1533333333,NA,NA,8.3999996185,NA,NA,NA,2.2300000191,NA,NA,NA,NA,44,NA,NA,NA,15.9499998093,NA,18,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,425,NA,0.200000003,NA,0,NA,NA,NA,225.0899963379,NA,5.0700001717,7.6799998283,13.5699996948,NA,NA,NA,0.0399999991,0.0399999991,0,0.7200000286,NA,NA,NA,NA,NA,8.1099996567,NA,NA,NA,21.1000003815,NA,0.1899999976,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,JAUNPUR,Ganga,Gomti,MAIGHAT,Surface Water,1984-10-01 08:00:00,10,1984,CWC,25.6388888889,82.8611111111,NA,NA,NA,NA,0,668,0.001,NA,NA,NA,NA,38.7000007629,NA,NA,NA,48,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1770,1754,NA,0.8999999762,NA,NA,NA,NA,264.4583435059,814.9600219727,NA,8,40.25,155,55.3079872131,NA,NA,NA,NA,0.0299999993,NA,NA,0.0299999993,NA,NA,8.1000003815,8.25,8.1148424149,4.1639428139,96.75,15.3999996185,NA,50,NA,NA,802,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,KANPUR NAGAR,Ganga,-,Ankinghat,Surface Water,1984-10-01 08:00:00,10,1984,CWC,26.9330555556,80.0327777778,NA,NA,NA,NA,0,132,NA,NA,NA,NA,NA,22.3600006104,NA,NA,NA,8,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,330,NA,NA,NA,NA,NA,NA,128.9833374023,161.0399932861,NA,2.2000000477,17.5400009155,7,10.4276533127,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.1700000763,0.0804493502,0.2691692114,55.9000015259,8,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Lakhimpur Kheri,Ganga,Ghaghra,Paliakalan,Surface Water,1984-10-01 08:00:00,10,1984,CWC,28.385,80.5533333333,NA,NA,NA,NA,0,280,NA,NA,NA,NA,NA,49.7999992371,NA,NA,NA,50.0550003052,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,253.0874938965,341.6000061035,NA,57.0859985352,30.861000061,86.0199966431,36.5879554749,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8,0.5745103359,2.3605964184,124.5,0.0199999996,NA,0,NA,NA,195,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Ganga,Allahabad,Surface Water,1984-10-01 08:00:00,10,1984,CWC,25.4030555556,81.9113888889,NA,NA,NA,NA,0,570,0.7400000095,NA,NA,NA,NA,44.7200012207,NA,NA,NA,28,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1000,985,NA,1.7799999714,NA,0.0099999998,NA,NA,430.0916748047,695.4000244141,NA,8.5,76.3899993896,55.5,21.65275383,NA,NA,0.0260000005,1.2260000706,1.2000000477,NA,NA,0.0299999993,NA,NA,7.5,7.5,2.8807964325,1.1697993279,111.8000030518,12.8999996185,NA,8,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Tons,Mejaroad,Surface Water,1984-10-01 09:00:00,10,1984,CWC,25.2375,82.0377777778,NA,NA,NA,NA,0,172,0.1000000015,NA,NA,NA,NA,34.4000015259,NA,NA,NA,14,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,340,336,NA,0.7400000095,NA,NA,NA,NA,574.0416870117,209.8399963379,NA,2,117.1299972534,12,4.3759350777,NA,NA,NA,NA,0.1099999994,NA,NA,0.001,NA,NA,8,8.1599998474,0,0.2190614045,86,7.9000000954,NA,3.5,NA,NA,215,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,1984-10-01 08:00:00,10,1984,CWC,25.2994444444,81.5655555556,NA,NA,4,NA,4.9800000191,354,0.4300000072,NA,NA,NA,NA,62.7999992371,NA,NA,NA,253.8300018311,NA,6,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,1805,NA,0.2099999934,NA,0,NA,NA,437.4599914551,419.6799926758,NA,1.9600000381,67.3099975586,155.0200042725,43.5999984741,0,NA,0,0,0,0.0799999982,NA,NA,NA,NA,NA,7.3400001526,0,3.2400000095,0,31.1000003815,NA,6.8200001717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Raibareli,Ganga,Gomti,Raebareli,Surface Water,1984-10-03 08:00:00,10,1984,CWC,26.1986111111,81.2511111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1599998474,NA,NA,NA,62,NA,38.4000015259,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,214.9833374023,341.6000061035,NA,32,22.7000007629,66,36.0628623962,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.3000001907,2.6079039574,1.9644480944,120.4000015259,1,NA,34.9799995422,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Rudraprayag,Ganga,Alaknanda,Rudraprayag (A),Surface Water,1984-10-01 11:00:00,10,1984,CWC,30.2880611111,78.9842,NA,NA,NA,NA,0,68,NA,NA,NA,NA,NA,22.3999996185,NA,NA,NA,30,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,60.875,82.9599990845,NA,2.7999999523,1.1699999571,4,11.9191207886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3000001907,0.1456691474,0.2233074307,56,42,NA,8.5,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,1984-11-02 09:05:00,11,1984,CWC,26.6594444444,77.9030555556,NA,NA,6.1199998856,NA,14.9399995804,224.5,0.5,NA,NA,NA,NA,32,NA,NA,NA,31.9500007629,NA,18,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,501,NA,0.0599999987,NA,0.0199999996,NA,NA,162.5200042725,237.2899932861,NA,1.9600000381,19.7999992371,34.0400009155,31.1200008392,0,NA,0,0,0,0,NA,NA,NA,NA,NA,8.2399997711,1.2599999905,1.1699999571,80,15.3000001907,NA,1.2999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BANDA,Ganga,Yamuna,BANDA,Surface Water,1984-11-02 10:40:00,11,1984,CWC,25.4813888889,80.3122222222,NA,NA,7.1199998856,NA,NA,NA,2.8800001144,NA,NA,NA,NA,25.6000003815,NA,NA,NA,17.7199993134,NA,12,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,392,NA,0.1099999994,NA,0,NA,NA,NA,237.2899932861,NA,1.9500000477,20.6399993896,17.9400005341,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,8.0799999237,NA,NA,NA,13.1999998093,NA,0.1899999976,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,FATEHPUR,Ganga,Yamuna,KORA-OLD,Surface Water,1984-11-12 07:30:00,11,1984,CWC,26.1061111111,80.3838888889,NA,NA,7.6700000763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,SAHIJINA,Surface Water,1984-11-02 11:20:00,11,1984,CWC,25.9447222222,80.1533333333,NA,NA,8.6000003815,NA,NA,NA,2.0499999523,NA,NA,NA,NA,28.7999992371,NA,NA,NA,17.7199993134,NA,24,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,475,NA,0.200000003,NA,0,NA,NA,NA,273.8900146484,NA,1.9500000477,20.5200004578,31.5100002289,NA,NA,NA,0.1299999952,0.1299999952,0,0,NA,NA,NA,NA,NA,8.1999998093,NA,NA,NA,17.7999992371,NA,0.1899999976,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,JAUNPUR,Ganga,Gomti,MAIGHAT,Surface Water,1984-11-02 08:00:00,11,1984,CWC,25.6388888889,82.8611111111,NA,NA,NA,NA,0,616.3934326172,0.0179999992,NA,NA,NA,NA,31.8250007629,NA,NA,NA,43,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1090,1074,NA,0.0529999994,NA,NA,NA,NA,223.7291564941,752,NA,15.8000001907,34.5999984741,162,59.2844200134,NA,NA,NA,NA,0.0099999998,NA,NA,0.0199999996,NA,NA,8.1999998093,8.3999996185,7.8908691406,4.7318310738,79.5625,18.2999992371,NA,62.5,NA,NA,668,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,KAUSHAMBI,Ganga,Ganga,Shahzadpur,Surface Water,1984-11-01 09:30:00,11,1984,CWC,25.6649388889,81.4186194444,NA,NA,NA,NA,0,148.3606567383,NA,NA,NA,NA,NA,32,NA,NA,NA,22,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,440,438,NA,NA,NA,NA,NA,NA,114.5833358765,181,NA,2.4000000954,8.3000001907,23,29.9374465942,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8.1000003815,8.3000001907,0.6868712306,0.9370110631,80,7.5,NA,17.7999992371,NA,NA,288,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,LUCKNOW,Ganga,-,LUCKNOW,Surface Water,1984-11-02 08:00:00,11,1984,CWC,26.0833333335,80.9500000002,NA,NA,NA,NA,35.8559989929,368,NA,NA,NA,NA,NA,53.3199996948,NA,NA,NA,52,NA,43.2000007629,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,309,NA,NA,NA,NA,NA,NA,249.3833312988,361.1199951172,NA,21,27.8600006104,83,39.6697502136,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.4057469368,2.2940497398,133.3000030518,21,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MAINPURI,Ganga,Kali,Bewar,Surface Water,1984-11-02 08:00:00,11,1984,CWC,27.2361111111,79.3291666667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,27.5200004578,NA,NA,NA,18,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,430,NA,NA,NA,NA,NA,NA,176.3000030518,244,NA,4,25.7999992371,37,30.901889801,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8.0600004196,0.50306499,1.217223525,68.8000030518,5.5,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Ganga,Allahabad,Surface Water,1984-11-01 08:00:00,11,1984,CWC,25.4030555556,81.9113888889,NA,NA,NA,NA,0,567.7705078125,0.3600000143,NA,NA,NA,NA,43.8600006104,NA,NA,NA,24,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,915,910,NA,0.4699999988,NA,0.0099999998,NA,NA,408.4833374023,692.6799926758,NA,10.8000001907,71.7200012207,54.2000007629,21.9834098816,NA,NA,0,0.0099999998,0.0099999998,NA,NA,0.001,NA,NA,8.1999998093,8.4499998093,3.2634129524,1.1721715927,109.6500015259,15.8999996185,NA,8,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Tons,Mejaroad,Surface Water,1984-11-01 09:00:00,11,1984,CWC,25.2375,82.0377777778,NA,NA,NA,NA,0,192,0.1199999973,NA,NA,NA,NA,37.7999992371,NA,NA,NA,18,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,335,332,NA,0.0500000007,NA,NA,NA,NA,145.9583282471,234.2400054932,NA,5.1999998093,12.3500003815,15.6999998093,18.3648605347,NA,NA,NA,NA,1.7799999714,NA,NA,0.0299999993,NA,NA,8,8.0799999237,0.9368289709,0.5668665171,94.5,8.1000003815,NA,10.6999998093,NA,NA,213,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,VARANASI,Ganga,-,Varanasi,Surface Water,1984-11-05 08:00:00,11,1984,CWC,25.3258333333,83.04,NA,NA,NA,NA,0,548.9180297852,0.2700000107,NA,NA,NA,NA,103.1999969482,NA,NA,NA,284,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,1200,1191,NA,0.0500000007,NA,0.0099999998,NA,NA,524.5833129883,669.6799926758,NA,810,63.9799995422,72.1999969482,9.1633872986,0.0500000007,NA,0,0.0399999991,0.0399999991,NA,NA,0.0299999993,NA,NA,7.8000001907,7.8699998856,0.5619462132,1.3762199879,258,16.5,NA,60,NA,NA,762,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Dehradun,Ganga,-,Rishikesh,Surface Water,1984-11-05 10:30:00,11,1984,CWC,30.1030555556,78.3038888889,NA,NA,8.5,NA,0,94,NA,NA,NA,NA,NA,29.4400005341,NA,NA,NA,20,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,91.6343307495,NA,183,NA,NA,NA,NA,NA,NA,107.6416702271,114.6800003052,NA,1.6000000238,8.1700000763,4,7.3836956024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3999996185,0,0.1681438386,73.5999984741,22,NA,4.5,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhya Pradesh,SIDHI,Ganga,Sone,Kuldah Bridge,Surface Water,1984-12-03 09:00:00,12,1984,CWC,24.4108333333,81.7041666667,NA,NA,NA,NA,0,180,0.0799999982,NA,NA,NA,NA,36.9799995422,NA,NA,NA,20,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,285,278,NA,0.0500000007,NA,NA,NA,NA,153.1166687012,219.6000061035,NA,3.7999999523,14.5600004196,16.5,18.6007347107,NA,NA,NA,NA,0.0399999991,NA,NA,0.0149999997,NA,NA,8.1999998093,8.3500003815,0.5559270978,0.581794858,92.4499969482,11,NA,3.2999999523,NA,NA,178,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhya Pradesh,TIKAMGARH,Ganga,Yamuna,GARRAULI,Surface Water,1984-12-01 08:45:00,12,1984,CWC,25.0808333333,79.3433333333,NA,NA,8.6000003815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
